pmid	title	abstract	included_c	included_w
30820008	Quality of Life in Adolescent Boys with Idiopathic Short Stature: Positive Impact of Growth Hormone and Aromatase Inhibitors.	The combination of growth hormone (GH) and aromatase inhibitors (AI) improves linear growth in severely short adolescent boys; however, the effects of this intervention on quality of life (QoL) are unknown. This study assesses whether GH, AI, or their combination impacts the QoL of adolescent males with idiopathic short stature (ISS) from both the adolescent and the parent perspective. A randomized open-label comparator trial was conducted in 76 pubertal males with ISS who received AI, GH, or AI/GH for 24 months. The condition-specific Quality of Life in Short Stature Youth questionnaire was used to assess QoL. QoL scores were low at baseline in the children's and parents' reports. Within-group testing showed that total QoL scores increased significantly at 24 months in the GH and AI/GH group but not the AI group in the children's report, whereas it increased in all of the groups in the parents' report. Increases in QoL scores were associated with an increase in height SDS. Treatment with GH and AI/GH was associated with improved QoL scores as measured from both the patients' and the parents' perspectives, suggesting that the improved growth resulting from the use of these growth-promoting therapies has beneficial psychosocial effects in adolescent males with ISS followed for 24 months.	1	0
30839859	Treatment for HIV prevention study in southwestern areas of China.	China has ambitious to achieve significant reductions in HIV transmission and HIV-related mortality by adopting the World Health Organization's Treat All approach. Such a prevention strategy is needed future study on regional scale. An observational cohort study of HIV epidemiology and treatment databases was used to study the effectiveness of antiretroviral therapy on the transmission of HIV in serodiscordant couples in Guangxi of China. A total of 7713 couples were entered into the cohort study analysis which included 1885 couples in the treatment-naive cohort and 5828 couples in the treated cohort. During the follow-up of 18985.29 person-years from 2003 to 2014, the average incidence of HIV was 2.4 per 100 person-years (95% CI 2.1-2.6). HIV seroincidence rate was significantly higher among the treatment naive group (4.2 per 100 person-years, 3.7-4.8) compared with the on treatment group (1.6 per 100 person-years, 1.3-1.8). An overall 45% reduction in risk of HIV transmission among serodiscordant couple was associated with ART treatment (adjusted Hazard Ratio [HR] 0.55, 95% Confidence Interval [CI] 0.44-0.69). Treatment prevention had significantly effectiveness for most baseline characteristics of index partners, such as for male, female, age above 25 years, education below high school, farmer, infected by heterosexual intercourse. Treatment-as-prevention can be implemented in the real-world on a national or regional scale, but ART adherence and comprehensive harm reduction while implementing this strategy require further study.	0	1
30852569	Management and Outcome of Ventricular Septal Rupture Complicating Acute Myocardial Infarction: What Is New in the Era of Percutaneous Intervention?	Postinfarction ventricular septal rupture (PI-VSR) is a rare but devastating complication of acute myocardial infarction (AMI). Risk stratification in the acute phase is crucial for decision-making, and this study analyzed the risk factors for early mortality and the effects of various management options on the outcome of PI-VSR patients in the era of percutaneous intervention. A total of 96 patients with PI-VSR were identified and divided into an acute-phase survivor group (n = 46, survived ≥2 weeks after admission) and a nonsurvivor group (n = 50, died within 2 weeks after admission). Percutaneous closure was considered in acute-phase survivors. Patients were followed up for a mean 47 (quartiles 15-71) months by clinical visit or telephone interview. The overall acute-phase (i.e., < 2 weeks after the diagnosis of PI-VSR) mortality rate was 52%. Female sex and Killip Class III-IV at admission were associated with an increased risk of acute-phase death. Of the 46 patients who survived ≥2 weeks, 20 underwent interventional occlusion and the procedure was successful in 19. Percutaneous closure in the acute-phase survivor group improved the immediate (21% in-hospital mortality rate) and long-term (53% mortality) outcomes. Patients with PI-VSR are at a high risk of acute-phase mortality. Female sex and severe cardiac dysfunction at admission are linked with a high rate of acute-phase deaths. Percutaneous closure in acute-phase survivors results in favorable short- and long-term benefits for PI-VSR patients.	1	0
30859156	The effects of short-term use of granulocyte colony-stimulating factor on bone metabolism in child cancer patients.	The granulocyte colony-stimulating factor (G-CSF) is the most commonly used hematopoietic growth factor recombinant DNA technology. It affects bone metabolism by modulating both osteoclast and osteoblast functions. The aim of the present study was to investigate the effects of short-term use of G-CSF on bone metabolism in children with leukemia and solid tumors. Thirty-six patients with a malignancy who received G-CSF therapy according to chemotherapy protocols and another 20 growth factor-free cancer patients who were enrolled as controls were included in the study. The serum osteocalcin and urinary free deoxypyridinoline levels were measured before the start of G-CSF therapy, on day 3 after treatment, and 7 days after G-CSF therapy was discontinued. In the control group, the measurements were made during corticosteroid and methotrexate-free chemotherapy. The mean osteocalcin level (8.6±2.3 ng/mL) from before the onset of treatment decreased significantly (7.7±2.3 ng/mL) on day 3 of G-CSF therapy and significantly increased after 7 days of G-CSF therapy (7.9±2.2 ng/mL) (p<0.001 and p<0.001, respectively), which was still significantly lower than the pre-G-CSF values (p<0.001). The urinary free deoxypyridinoline level significantly increased on day 3 of G-CSF treatment (25.6±6.5 nmol/mmol Cr) and significantly decreased after 7 days of G-CSF therapy (22.6±6.4 nmol/mmol Cr) (p<0.001 and p<0.001, respectively), which was still significantly higher than the values recorded before G-CSF therapy (p<0.001). The findings show that the short-term use of G-CSF in children with cancer can affect bone metabolism and can play a role in metabolic changes. Decreased osteoblastic activity and increased osteoclastic activity suggest that osteoporosis may be associated with bone pain in these patients.	1	0
30859158	Bradyarrhythmia development and permanent pacemaker implantation after cardiac surgery.	Bradyarrhythmia is one of the complications that may develop after cardiac surgery. Only a few studies have previously dealt with this concern, and in our study, we investigated the factors affecting the development of atrioventricular block or sinus node dysfunction and the requirement of permanent pacemaker following cardiac surgery. A total of 62 patients who developed the atrioventricular (AV) block or sinus node dysfunction and required a permanent pacemaker following cardiac surgery were included in the study. Among these, 31 patients were evaluated prospectively, and the information regarding 31 patients was evaluated retrospectively based on hospital records. Demographic, clinical, and surgical information was recorded. Patients were grouped according to the types of procedures, including the coronary artery bypass graft, valve surgery, congenital heart disease, and combinations of these. Patients were evaluated by standard 12-lead electrocardiogram and transthoracic echocardiography preoperatively. The postoperative development of bradyarrhythmia and requirement of permanent pacemaker were evaluated. The mean age of patients with preoperative conduction abnormality and wide QRS was statistically significantly higher than those without these disorders. The odds ratio for preoperative conduction abnormality risk in patients over 70 years of age was found as 4.429 (95% confidence interval, 1.40-13.93). There was no gender-related statistically significant difference in terms of left ventricular ejection fraction, left ventricular dilatation, interventricular septum thickness, the time interval from operation to the development of AV block, concomitant diseases, and complication rates. Preoperative conduction abnormality and wide QRS in patients over 70 years of age was determined as a risk factor.	1	0
30859166	Daytime sleepiness, functionality, and stress levels in chronic neck pain and effects of physical medicine and rehabilitation therapies on these situations.	To evaluate the relationship between symptom severity, daytime sleepiness, and perceived stress levels and the impact of physical medicine & rehabilitation (PMR) therapies on these situations in chronic neck pain (CNP) conditions. The study included 54 patients with CNP and 20 healthy control individuals. Patients with CNP were divided into two groups: the PMR therapy group (n=34) and the CNP control group (n=20). The PMR therapy programs of the patients included TENS, hot packs, therapeutic ultrasound, and exercises. Visual analog scale (VAS) at activity and resting for neck pain, Neck Disability Index (NDI), Perceived Stress Scale (PSS), Epworth Sleepiness Scale, chin-manubrium distances (CMD), and tragus-wall distances (TWD) values were evaluated before and after the treatment programs. Significant differences were found between the CNP patients and healthy controls regarding PSS, TWD, and CMD values. Furthermore, significant differences were detected between the PMR group and the CNP control group in the final evaluation of the VASresting, VASactivity, PSS, and NDI levels. Evaluation of CNP from a single point of view can leave clinically missing points. Patients with CNP should be assessed for daytime sleepiness, stress levels, and functionality, and PMR therapies can be effective in relieving pain and psychological stress in patients with CNP.	1	0
30886962	Prevalence of chronic widespread pain in a population-based cohort of patients with spondyloarthritis - a cross-sectional study.	Chronic pain, regional or widespread, is a frequent and multidimensional symptom in arthritis. There is still limited information on chronic pain in spondyloarthritis, which is important to recognize for adequate diagnosis and treatment. Our objective was to study differences in prevalence of chronic widespread pain in two spondyloarthritis subgroups: ankylosing spondylitis (AS) and undifferentiated spondyloarthritis (USpA). A population-based postal survey involving questions on the duration, distribution, and intensity of pain was answered by 940 patients with AS (ICD-10 M45.9) or USpA (ICD-10 M46.1-0, M46.8-9). The patients were categorized as having chronic widespread pain, chronic regional pain, or no chronic pain, and prevalence estimates for the pain groups were calculated, including age- and sex-adjusted prevalence. The prevalence of chronic widespread pain was 45.3% in AS vs. 49.3% in USpA, and that of chronic regional pain was 17.7% vs. 21.9% (p = 0.033). More women than men reported having chronic widespread pain (54.1% vs. 41.2%, p ≤ 0.001), while the sex distribution for chronic regional pain was equal. Reports of pain intensity were equal in AS and USpA, with no significant difference in pain intensity between women and men who had chronic regional pain or chronic widespread pain. In the multiple logistic regression analysis, chronic widespread pain was associated to female sex, being an ever-smoker, and having a higher body mass index, controlled for SpA subgroup and disease duration. The prevalence of chronic widespread pain in patients with AS and USpA is high, and with a female predominance, but with no difference in pain intensity between women and men. Chronic pain can complicate the clinical evaluation in patients with SpA, and highlights the need for a thorough clinical examination, including evaluation of inflammation and an accurate pain analysis, to individualize non-pharmacological and pharmacological treatment decisions.	0	1
30891243	Endovenous Celon radiofrequency-induced thermal therapy of great saphenous vein: A retrospective study with a 3-year follow-up.	Our main objective was to evaluate the short- and long-term efficacy of Celon radiofrequency-induced thermal therapy for endovenous treatment of incompetent great saphenous vein. The secondary objectives were to report on possible short-term side effects and complications. This was a retrospective study of 112 consecutive patients included between 2013 and June 2015. These patients were treated (146 great saphenous vein, C2-C6) either at the hemodynamic room using local anesthesia or at the operating theater under general anesthesia with or without phlebectomy. All patients received radiofrequency-induced thermal therapy at 18 W power, 1 s/cm pullback rate and 5-7 pullbacks per segment of 10 cm (i.e. maximum 10 pullbacks). A clinical follow-up via ultrasound monitoring was done at 1 week, 1 month, 6 months, 1 year, 2 years and 3 years. The 3-year survival occlusion rate was 96.71% and 98% for overall and radiofrequency-induced thermal therapy patients, respectively. No major side effects were observed. A case of endovenous heat-induced thrombosis was reported. Slight neurological disorders were reported (0.88%). Our unit's endovenous Celon radiofrequency-induced thermal therapy of incompetent great saphenous vein was efficient, well tolerated, without major side effects. Moreover, in order to reduce possible neurological disorders, we advise multiple pullbacks at 1 s/cm and using tumescence anesthesia.	1	0
30918550	Applicability and outcome of laparoscopic adrenalectomy for large tumours.	Laparoscopic adrenalectomy has been shown to be as safe and effective as conventional open surgery for small and benign adrenal lesions. With increasing experience with laparoscopic adrenalectomy, this approach has become the procedure of choice for the majority of patients requiring adrenalectomy. In our department, from 2011 to 2016, a total of 28 patients with 31 adrenal tumours underwent laparoscopic adrenalectomy regardless of tumour size. Our policy in the department is to exclude adrenal tumours that are potentially malignant or metastatic adrenal tumours for laparoscopic resection. In this a retrospective study, we divided patients into two groups according to tumour size: < 5 or ≥ 5 cm, which was considered as the definition of large adrenal tumours. We compared demographic data and per- and postoperative outcomes. There was no statistical difference between the two groups for per-operative complications (16,6% vs 18,75% , P = 0.71), postoperative complications (16,6% vs 18,75% , P = 0.71), postoperative length of hospital stay (5 vs 8 days P = 0.40), mortality (0% vs 0%) or oncologic outcomes: recurrence and metastasis (8.3% vs 6.25% P = 0.70). The only statistical difference was the operating time, at a mean (SD) 194 (60) vs 237 (71) min (P = 0.039) and the conversion rate (0% vs 12.5% P < 0.01). Laparoscopic adrenalectomy can be done for all patients with adrenal tumours regardless of tumour size, even it needs more time for large tumour but appears to be safe and feasible when performed by experienced surgeons.	1	0
30988828	Effect of Montelukast 10 mg in Elderly Patients with Mild and Moderate Asthma Compared with Young Adults. Results of a Cohort Study.	The clinical characteristics and physio-pathogenic mechanisms of asthma in patients older than 60 years appear to differ from the behavior described for other age groups. Therefore, the effectiveness of medications for elderly patients with asthma should not be extrapolated from studies conducted on teenagers or young adults. The study aimed to establish the clinical effect of montelukast 10 mg in elderly patients with mild and moderate asthma compared to its effect on young adults. A prospective cohort study was conducted during 12 weeks of follow-up, which consecutively included the total population of adult patients attended by a group of 21 general practitioners, between July and December 2016. Young adults (18-59 years) and older adults were included (60 years or older) with mild or moderate asthma, which, according to the criteria of his treating physician, had been prescribed montelukast 10 mg/day. The variables of interest were: use of inhaled corticosteroids during the last month, use of inhaled beta-2 adrenergic agonists as a rescue in the last month, having attended the emergency service during the last month due to an asthma attack, presence of wheezing in the physical examination, the number of attacks in the last month and the number of days without symptoms in the last month. A total of 126 patients entered the cohort and 104 completed the follow-up, of which 29% were older adults. On admission, 65.4% of patients (68/104) had used rescue inhaled beta2 in the last month and had been using schemes with corticosteroids. After 12 weeks of follow-up, 58.1% (43/74) of the young adults required treatment schedules with corticosteroids, while in the elderly, only 36.7% of the patients (11/30) required this treatment scheme (p-value: 0.047). Regarding the use of rescue inhaled beta-2 at 12 weeks, 55% of young adults reported using them, compared to 33.3% of older adults (p-value: 0.041). In this cohort of patients, treated with montelukast 10 mg/day for 12 weeks, there was a reduction of broncho-obstructive symptoms and exacerbations of the disease. In older adults compared to young adults, a greater reduction in the use of beta2 agonists rescue medications and in the concomitant use of inhaled corticosteroid schemes was documented.	1	0
31037206	[Surgical treatment of intracranial meningiomas in Nouakchott, Mauritania].	Meningiomas are frequently encountered tumours in neurosurgery. However, there is a paucity of data concerning their epidemiology, their clinical characteristics and their treatment compared to gliomas. This study aims to identify the epidemiological profile and to assess the quality of treatment of intracranial meningiomas (ICM) at the National Hospital Center in Nouakchott, Mauritania. We conducted a retrospective study of patients who had undergone surgery for the treatment of ICM between September 2013 and September 2016. Thirty-two patients had undergone surgery for the treatment of ICM (26.6%). The average age was 45.12 (± 13.8 years) among whom 75% were women. The average length of stay in hospital had been 13 days (± 7 days). The mean time between symptom onset and diagnosis had been 10 months (±5months). The mean size of ICM had been 5.07cm (±2.00cm) ranging from 2.5cm to 10.5cm. Complementary MRI had been performed in 46.8% of patients after brain CT scan. In our series, 38% of ICM had grown on brain convexity. The mean surgical time had been 23.91 days (±17days). The quality grade of surgical resection assigned according to Simpson score was Grade I (66%), Grade II (19%), Grade III (6%), Grade IV (9%). The histological grade assigned according to the 2007 WHO classification was Grade I (93%), Grade II-III (7%). The overall operative mortality was (n=3, 9.4%). The development of technical equipment in the department of neurosurgery, radiology and of equipment in anesthesia and intensive care will contribute to improve outcomes and to reduce mortality rates.	1	0
31093359	Investigating adherence to Australian nutritional care guidelines in patients with head and neck cancer.	Significant weight loss and malnutrition are common in patients with head and neck cancer, despite advances in treatment and development of evidenced-based guidelines. The aim of this study was to assess adherence to evidenced-based guidelines and investigate nutrition outcomes during and post radiation treatment in head and neck cancer patients. This was a two-year retrospective cohort study of 209 head and neck cancer patients (85% male) treated with ≥20 fractions of radiation (mean dose = 64.8 Gy delivered over 31.9 fractions) at an Australian tertiary hospital. Regarding guideline adherences, 80% of patients were seen by a dietitian weekly during treatment and 62% of patients were seen bi-weekly for six-weeks post-treatment. Average weight loss was 6.7% during treatment and 10.3% three-months post treatment. At the end of treatment, oropharyngeal and oral cavity patients had lost the most weight (8.8, 10.9%), with skin cancer and laryngeal patients losing the least weight (4.8, 2.9%). Gastrostomy patients (n = 60) had their tube in-situ for an average of 150 days and lost an average of 7.7 kg (9.4%) during treatment and 11.5 kg (13.5%) from baseline to three-months post treatment. The number of malnourished patients increased from 15% at baseline to 56% at the end of treatment, decreasing to 30% three-months post treatment. Despite high adherence to evidenced-based guidelines, large discrepancies in weight loss and nutritional status between tumor sites was seen. This highlights the opportunity for further investigation of the relationship between tumor site, nutritional status and nutrition interventions, which may then influence future evidenced-based guidelines.	1	0
31093568	OPTimal IMAging strategy in patients suspected of non-traumatic pulmonary disease at the emergency department: chest X-ray or ultra-low-dose CT (OPTIMACT)-a randomised controlled trial chest X-ray or ultra-low-dose CT at the ED: design and rationale.	Chest X-ray has been the standard imaging method for patients suspected of non-traumatic pulmonary disease at the emergency department (ED) for years. Recently, ultra-low-dose chest computed tomography (ULD chest CT) has been introduced, which provides substantially more detailed information on pulmonary conditions that may cause pulmonary disease, with a dose in the order of chest X-ray (0.1 vs. 0.05 mSv). The OPTimal IMAging strategy in patients suspected of non-traumatic pulmonary disease at the emergency department: chest X-ray or CT (OPTIMACT) study is a randomized trial designed to evaluate the effectiveness of replacing chest X-ray for ULD chest CT in the diagnostic work-up of patients suspected of non-traumatic pulmonary disease at the ED. Two thousand four hundred patients presenting at the ED with pulmonary complaints and suspected of non-traumatic pulmonary disease will be enrolled in this multicenter, pragmatic, randomized trial. During randomly assigned periods of one calendar month, either conventional chest X-ray or ULD chest CT scan will be used as the imaging strategy. Randomization will rely on computer-generated blocks of 2 months to control for seasonal effects. Chest X-ray and ULD chest CT will be performed in a standardized way, after obtaining the clinical history and performing physical examination and initial laboratory tests. The primary outcome measure is functional health at 28 days. Secondary outcome measures are mental health, length of hospital stay, mortality within 28 days, quality-adjusted life years (QALYs) during the first 28 days, correct diagnoses at ED discharge as compared to the final post hoc diagnosis, and number of patients in follow-up because of incidental findings on chest X-ray or ULD chest CT. In an economic evaluation, we will estimate total health care costs during the first 28 days. This pragmatic trial will clarify the effects of replacing chest X-ray by ULD chest CT in daily practice, in terms of patient-related health outcomes and costs, in the diagnostic work-up of patients suspected of non-traumatic pulmonary disease at the ED. The OPTIMACT trial is registered in the Netherlands National Trial Register under number NTR6163. The date of registration is December 6, 2016.	0	1
31143842	A nested randomised trial of the effect of tranexamic acid on intracranial haemorrhage and infarction in traumatic brain injury (CRASH-3 trial intracranial bleeding mechanistic study): Statistical analysis plan.	Background: The CRASH-3 trial is a randomised trial on the effect of tranexamic acid (TXA) versus placebo on death and disability in traumatic brain injury (TBI). The CRASH-3 intracranial bleeding mechanistic study (IBMS) is a randomised trial nested within the CRASH-3 trial to examine the effect of TXA versus placebo on intracranial bleeding and infarction. Methods: Patients eligible for the CRASH-3 trial, with a GCS of 12 or less or intracranial bleeding on a pre-randomisation CT scan are eligible for the IBMS. The occurrence of intracranial bleeding, infarction, haemorrhagic oedematous lesions, mass effect and haemorrhage evacuation is examined within 28 days of randomisation using routinely collected brain scans. The primary outcome is the volume of intra-parenchymal bleeding in patients randomised within three hours of injury (adjusted for prognostic covariates). Secondary outcomes include a composite poor outcome, progressive and new intracranial bleeding, intracranial bleeding after neurosurgery and cerebral infarcts seen up to 28 days post-randomisation. All outcomes will be compared between treatment groups. Statistical analyses: The primary outcome will be analysed using a covariate adjusted linear mixed model. The same analysis will be done separately for patients who undergo haemorrhage evacuation post-randomisation. We will express the effect of TXA on the composite outcome, new and progressive bleeding using relative risks and 95% CIs, and on cerebral infarcts using hazard ratios and 95% CIs. We will conduct sensitivity analyses assuming missing data are MCAR or MNAR. Conclusion: The IBMS will provide information on the mechanism of action of TXA in TBI. This pre-specified statistical analysis plan is a technical extension of the published protocol. Trial registration: The CRASH-3 trial was prospectively registered at the International Standard Randomised Controlled Trials registry (19 July 2011) and ClinicalTrials.gov (25 July 2011). The registries were updated with details for the IBMS on 20 December 2016.	0	1
31191944	Strong relations of elbow excursion and grip strength with post-stroke arm function and activities: Should we aim for this in technology-supported training?	To investigate the relationships between an extensive set of objective movement execution kinematics of the upper extremity and clinical outcome measures in chronic stroke patients: at baseline and after technology-supported training at home. Twenty mildly to severely affected chronic stroke patients participated in the baseline evaluation, 15 were re-evaluated after six weeks of intensive technology-supported or conventional arm/hand training at home. Grip strength, 3D motion analysis of a reach and grasp task, and clinical scales (Fugl-Meyer assessment (FM), Action Research Arm Test (ARAT) and Motor Activity Log (MAL)) were assessed pre- and post-training. Most movement execution parameters showed moderate-to-strong relationships with FM and ARAT, and to a smaller degree with MAL. Elbow excursion explained the largest amount of variance in FM and ARAT, together with grip strength. The only strong association after training was found between changes in ARAT and improvements in hand opening (conventional) or grip strength (technology-supported). Elbow excursion and grip strength showed strongest association with post-stroke arm function and activities. Improved functional ability after training at home was associated with increased hand function. Addressing both reaching and hand function are indicated as valuable targets for (technological) treatment applications to stimulate functional improvements after stroke.	1	0
31191948	Neurorehabilitation therapy of patients with severe stroke based on functional electrical stimulation commanded by a brain computer interface.	Brain computer interface is an emerging technology to treat the sequelae of stroke. The purpose of this study was to explore the motor imagery related desynchronization of sensorimotor rhythms of stroke patients and to assess the efficacy of an upper limb neurorehabilitation therapy based on functional electrical stimulation controlled by a brain computer interface. Eight severe chronic stroke patients were recruited. The study consisted of two stages: screening and therapy. During screening, the ability of patients to desynchronize the contralateral oscillatory sensorimotor rhythms by motor imagery of the most affected hand was assessed. In the second stage, a therapeutic intervention was performed. It involved 20 sessions where an electrical stimulator was activated when the patient's cerebral activity related to motor imagery was detected. The upper limb was assessed, before and after the intervention, by the Fugl-Meyer score (primary outcome). Spasticity, motor activity, range of movement and quality of life were also evaluated (secondary outcomes). Desynchronization was identified in all screened patients. Significant post-treatment improvement (p < 0.05) was detected in the primary outcome measure and in the majority of secondary outcome scores. The results suggest that the proposed therapy could be beneficial in the neurorehabilitation of stroke individuals.	1	0
31191954	Electrical stimulation devices for the prevention of venous thromboembolism: Preliminary studies of physiological efficacy and user satisfaction.	Electrical stimulation could provide an alternative method for preventing venous thromboembolism in stroke patients. The purpose of this preliminary study was to explore the effects of electrical stimulation and intermittent pneumatic compression on enhancing lower limb venous return in healthy and chronic stroke patients and also to evaluate patient and nurse satisfaction. We investigated the effectiveness of two electrical stimulation devices: Geko (Firstkind Ltd, High Wycombe, UK) and Orthopaedic Microstim 2V2 (Odstock Medical Ltd, Salisbury, UK); and one intermittent pneumatic compression device: Huntleigh Flowstron Universal (Huntleigh Healthcare Ltd, Cardiff, UK). We recruited 12 healthy and 5 chronic stroke participants. The devices were fitted sequentially, and Doppler ultrasound measurements were taken. Eight patients and nurses were also recruited for a separate usability evaluation. The electrical stimulation devices emulated the blood flow characteristics of intermittent pneumatic compression in both healthy and stroke participants provided that the intensity of electrical stimulation was sufficient. Patients and nurses also felt that the electrical stimulation devices were acceptable. Electrical stimulation may offer benefit as an alternative method for venous thromboembolism prevention in stroke patients. The apparent benefit is sufficient to warrant further investigation in a full powered randomised controlled trial.	1	0
31234179	A Long-Term Follow-Up Study on Disclosing Genetic Risk Information (APOE) to Promote Healthy Lifestyles in Finland.	This observational follow-up study was designed to assess the long-term behavioural and clinical effects of receiving personal genetic risk information. The information disclosed was the carrier status of the apolipoprotein E (APOE)alleles, which differentially contribute to the genetic risk for cardiovascular disease (CVD) and Alzheimer's disease. This study forms a continuum with a previous 1-year intervention (2010-2011) monitoring the effects of disclosing the carrier status of the APOE ε4risk allele. The follow-up measurements, performed 5.5 years post-intervention, included clinical measurements (blood values and anthropomorphic parameters) and questionnaires (psychological and behavioural factors). The participants were healthy adult volunteers, aged 26-73 years (n = 70) who had participated in the previous intervention, and received their APOE allele status either at the beginning (former test group) or the end of the intervention (former control group). Personal genetic risk information resulted in a moderate health-conscious change in diet and had a slight positive long-term effect on clinical factors, particularly the serum lipids. These improvements were subsequent to the disclosure of genetic information and occurred mainly in the APOE ε4-positive members of the former control group, that is, those who were at increased genetic risk for CVD but had not been informed of their status before the end of the intervention. In contrast, changes in the values and health behaviour of the APOE ε4-positive individuals in the former test group, who had already changed their health behaviour during the previous intervention as a result of being informed of their carrier status, varied more: some continued to improve, some remained at their previously improved level, and some relapsed slightly. Both groups had nonetheless displayed an improvement immediately subsequent to the disclosure of their personal genetic risk. Receiving information on increased personal genetic risk (carrier status of APOE ε4)for CVD provided the motivation for improvements in health behaviour. The resulting changes, while modest, in most cases remained visible even after a number of years.	1	0
31304309	Wearable activity monitors to assess performance status and predict clinical outcomes in advanced cancer patients.	An objective evaluation of patient performance status (PS) is difficult because patients spend the majority of their time outside of the clinic, self-report to providers, and undergo dynamic changes throughout their treatment experience. Real-time, objective activity data may allow for a more accurate assessment of PS and physical function, while reducing the subjectivity and bias associated with current assessments. Consenting patients with advanced cancer wore a wearble activity monitor for three consecutive visits in a prospective, single-cohort clinical trial. Provider-assessed PS (ECOG/Karnofsky) and NIH PROMIS® patient-reported outcomes (PROs) were assessed at each visit. Associations between wearable activity monitor metrics (steps, distance, stairs) and PS, clinical outcomes (adverse events, hospitalizations, survival), and PROs were assessed using correlation statistics and in multivariable logistic regression models. Thirty-seven patients were evaluated (54% male, median 62 years). Patients averaged 3700 steps, 1.7 miles, and 3 flights of stairs per day. Highest correlations were observed between average daily steps and ECOG-PS and KPS (r = 0.63 and r = 0.69, respectively p < 0.01). Each 1000 steps/day increase was associated with reduced odds for adverse events (OR: 0.34, 95% CI 0.13, 0.94), hospitalizations (OR: 0.21 95% CI 0.56, 0.79), and hazard for death (HR: 0.48 95% CI 0.28-0.83). Significant correlations were also observed between activity metrics and PROs. Our trial demonstrates the feasibility of using wearable activity monitors to assess PS in advanced cancer patients and suggests their potential use to predict clinical and patient-reported outcomes. These findings should be validated in larger, randomized trials.	1	0
31304314	Exploratory study examining the at-home feasibility of a wearable tool for social-affective learning in children with autism.	Although standard behavioral interventions for autism spectrum disorder (ASD) are effective therapies for social deficits, they face criticism for being time-intensive and overdependent on specialists. Earlier starting age of therapy is a strong predictor of later success, but waitlists for therapies can be 18 months long. To address these complications, we developed Superpower Glass, a machine-learning-assisted software system that runs on Google Glass and an Android smartphone, designed for use during social interactions. This pilot exploratory study examines our prototype tool's potential for social-affective learning for children with autism. We sent our tool home with 14 families and assessed changes from intake to conclusion through the Social Responsiveness Scale (SRS-2), a facial affect recognition task (EGG), and qualitative parent reports. A repeated-measures one-way ANOVA demonstrated a decrease in SRS-2 total scores by an average 7.14 points (F(1,13) = 33.20, p = <.001, higher scores indicate higher ASD severity). EGG scores also increased by an average 9.55 correct responses (F(1,10) = 11.89, p = <.01). Parents reported increased eye contact and greater social acuity. This feasibility study supports using mobile technologies for potential therapeutic purposes.	1	0
31431966	An investigation of contextual factors in the application of multisensory illusions for analgesia in hand osteoarthritis.	Emerging evidence suggests that multisensory illusions can modulate pain and can lead to changes in body perception. The aim of this study was to investigate whether contextual factors could explain the analgesic effects of multisensory body illusions on pain and body perception in people with hand OA (HOA). In a crossover study, 28 individuals with painful HOA viewed their most affected hand in and outside of a real-time mediated reality system, with illusory stretching of the hand and changes in sensory input. The outcome measures were pain ratings, pressure pain thresholds, hand function and the subjective experience of the illusion. Stretching the hand both inside and outside the virtual environment led to a reduction in subjective pain ratings (all P < 0.05). Virtual stretching led to changes in body perception (P < 0.05) with no changes in pressure pain threshold (all P > 0.05). Higher pain at baseline predicted susceptibility to the stretch illusion and mean susceptibility ratings were greatest after the stretch illusion. The current study highlights the importance of the context in which pain occurs and in which potential treatments may be applied. In this case, virtual and physical stretching modulated pain, but not viewing the hand alone. The research opens important implications for future research, including the use of contextual control conditions and the development of visual feedback interventions for a range of similarly visible chronic conditions for which pain, body image disturbances and body dissatisfaction may be apparent.	0	1
31447979	Fertility sparing surgery for ovarian sex cord stromal tumors: a nine case series.	Ovarian Sex Cord Stromal Tumors (SCST) are a rare disease carrying a good prognosis. They generally affect young women; therefore fertility preservation is a critical issue. Fertility Sparing Surgery (FSS) showed promising results in both oncologic safety and fertility preservation. A retrospective case series involving 9 patients diagnosed with SCST and treated with fertility sparing surgery at our institution was conducted between January 2000 and May 2015. The median age was 24 years old (10 to 39). The main clinical manifestation was pelvic pain seen in seven patients. Five patients complained about menstrual cycle disorders. The nine patients went through fertility sparing surgery; seven had conservative staging and the other two had a unilateral salpingo-oophorectomy. Three patients out of nine had a pelvic unilateral lymphadenectomy. Two patients received adjuvant chemotherapy. Only two patients presented locoregional recurrence that occurred respectively after 7 and 192 months. The treatment combined chemotherapy and surgery based on mass resection. One patient achieved a natural pregnancy after the treatment. FSS seems to be a suitable approach for SCST. However, more case series and meta-analysis should be conducted.	1	0
