"","measure_name","location_name","sex_name","cause_name","year","val","upper","lower"
"14106","DALYs (Disability-Adjusted Life Years)","Global","Both","Extensively drug-resistant tuberculosis",2017,300079.746693134,529209.438606299,149690.900779315
"14107","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS - Drug-susceptible Tuberculosis",2017,12463136.9230263,15988797.1163671,9157400.84526865
"14108","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance",2017,1147479.28562232,2104946.89658722,511247.317736498
"14109","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS - Extensively drug-resistant Tuberculosis",2017,42377.8226744719,76589.2567996545,18617.8738547293
"14110","DALYs (Disability-Adjusted Life Years)","Global","Both","Latent tuberculosis infection",2017,0,0,0
"14111","DALYs (Disability-Adjusted Life Years)","Global","Both","Caries of permanent teeth",2017,1956783.21765261,3809582.04358539,894890.943331188
"14112","DALYs (Disability-Adjusted Life Years)","Global","Both","Periodontal diseases",2017,6845315.7116681,14962675.1163297,2694547.17463371
"14113","DALYs (Disability-Adjusted Life Years)","Global","Both","Edentulism",2017,9395078.36932541,13790847.6405708,6038715.71153231
"14114","DALYs (Disability-Adjusted Life Years)","Global","Both","Other oral disorders",2017,4125046.35675654,6003055.95776711,2578107.80984186
"14115","DALYs (Disability-Adjusted Life Years)","Global","Both","Sudden infant death syndrome",2017,2619990.24141432,5756690.2322043,1137448.86580285
"14116","DALYs (Disability-Adjusted Life Years)","Global","Both","Pedestrian road injuries",2017,23747312.0463281,26278026.0312084,20617585.2568456
"14117","DALYs (Disability-Adjusted Life Years)","Global","Both","Cyclist road injuries",2017,6237551.69443665,7563999.44880496,5054592.45888098
"14118","DALYs (Disability-Adjusted Life Years)","Global","Both","Motorcyclist road injuries",2017,15614268.3845095,17417423.3235348,13661614.2042834
"14119","DALYs (Disability-Adjusted Life Years)","Global","Both","Motor vehicle road injuries",2017,25561193.535863,28373961.9280962,22870312.2056682
"14120","DALYs (Disability-Adjusted Life Years)","Global","Both","Other road injuries",2017,832164.040214211,957893.045486304,719632.678269959
"14121","DALYs (Disability-Adjusted Life Years)","Global","Both","Other transport injuries",2017,4702832.04903252,5186742.2833664,4152108.37824487
"14122","DALYs (Disability-Adjusted Life Years)","Global","Both","Poisoning by carbon monoxide",2017,1846110.5465687,2120374.5882547,1461379.15587317
"14123","DALYs (Disability-Adjusted Life Years)","Global","Both","Poisoning by other means",2017,2273290.69654623,2686212.23962849,1871509.27462807
"14124","DALYs (Disability-Adjusted Life Years)","Global","Both","Unintentional firearm injuries",2017,1385181.82979049,1662332.92173094,1069797.66312184
"14125","DALYs (Disability-Adjusted Life Years)","Global","Both","Other exposure to mechanical forces",2017,10134167.9098126,12955017.2388122,7904180.46189285
"14126","DALYs (Disability-Adjusted Life Years)","Global","Both","Adverse effects of medical treatment",2017,3876073.40998059,4388574.05392156,3211233.57838026
"14127","DALYs (Disability-Adjusted Life Years)","Global","Both","Venomous animal contact",2017,3992254.5655729,4939991.49847366,2661522.19993746
"14128","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-venomous animal contact",2017,1119024.77444407,1387844.93934511,906618.900907599
"14129","DALYs (Disability-Adjusted Life Years)","Global","Both","Pulmonary aspiration and foreign body in airway",2017,4924874.20589857,5375323.71494311,4506704.21953131
"14130","DALYs (Disability-Adjusted Life Years)","Global","Both","Foreign body in eyes",2017,541694.698171085,944405.083860421,285217.615910946
"14131","DALYs (Disability-Adjusted Life Years)","Global","Both","Foreign body in other body part",2017,1098015.93192459,1390599.54791627,851606.3055648
"14132","DALYs (Disability-Adjusted Life Years)","Global","Both","Other unintentional injuries",2017,8957270.81203193,10740647.5648821,7362108.96185577
"14133","DALYs (Disability-Adjusted Life Years)","Global","Both","Atopic dermatitis",2017,7375787.18676592,12382416.1312359,3932024.98379118
"14134","DALYs (Disability-Adjusted Life Years)","Global","Both","Contact dermatitis",2017,2205693.41235124,3292377.15077256,1384991.99618116
"14135","DALYs (Disability-Adjusted Life Years)","Global","Both","Seborrhoeic dermatitis",2017,299096.666602205,473565.788341437,170202.907822935
"14136","DALYs (Disability-Adjusted Life Years)","Global","Both","Maternal abortion and miscarriage",2017,1215976.40872988,1418456.33298514,1033329.193041
"14137","DALYs (Disability-Adjusted Life Years)","Global","Both","Liver cancer due to NASH",2017,748445.239650113,913055.474638997,619779.137873531
"14138","DALYs (Disability-Adjusted Life Years)","Global","Both","Chronic kidney disease due to diabetes mellitus type 1",2017,3126543.86577767,4175139.11079261,2208691.27149486
"14139","DALYs (Disability-Adjusted Life Years)","Global","Both","Chronic kidney disease due to diabetes mellitus type 2",2017,9618771.99124066,11272328.9769763,7952387.1637097
"14140","DALYs (Disability-Adjusted Life Years)","Global","Both","Refraction disorders",2017,6426406.53401853,9051023.1288043,4358110.76340242
"14141","DALYs (Disability-Adjusted Life Years)","Global","Both","Near vision loss",2017,4663387.18702809,9195751.03743309,2151433.54812544
"14142","DALYs (Disability-Adjusted Life Years)","Global","Both","Other neurological disorders",2017,4192460.42972092,5106152.88833077,3426795.28473826
"14143","DALYs (Disability-Adjusted Life Years)","Global","Both","Schizophrenia",2017,14797231.3055546,18823269.1617009,10733281.4990901
"14144","DALYs (Disability-Adjusted Life Years)","Global","Both","Alcohol use disorders",2017,16648669.8398181,20973629.7773256,13140089.1597593
"14145","DALYs (Disability-Adjusted Life Years)","Global","Both","Opioid use disorders",2017,12477332.944846,15670709.0838462,9640238.52330656
"14146","DALYs (Disability-Adjusted Life Years)","Global","Both","Cocaine use disorders",2017,1096593.63403194,1371572.08236938,877582.222849482
"14147","DALYs (Disability-Adjusted Life Years)","Global","Both","Amphetamine use disorders",2017,1366755.63041995,2015439.00307249,916795.01744728
"14148","DALYs (Disability-Adjusted Life Years)","Global","Both","Cannabis use disorders",2017,690271.147716229,1083313.71966276,418768.976116341
"14149","DALYs (Disability-Adjusted Life Years)","Global","Both","Other drug use disorders",2017,1897958.64500517,2443465.08831078,1480952.96360257
"14150","DALYs (Disability-Adjusted Life Years)","Global","Both","Digestive congenital anomalies",2017,4561128.25115009,7333811.04760193,2877364.01927372
"14151","DALYs (Disability-Adjusted Life Years)","Global","Both","Other congenital birth defects",2017,13669203.3017755,20694943.8919326,9649734.45669575
"14152","DALYs (Disability-Adjusted Life Years)","Global","Both","Psoriasis",2017,3464017.77320796,4587078.70942338,2464283.66028198
"14153","DALYs (Disability-Adjusted Life Years)","Global","Both","Cellulitis",2017,540022.541955935,645333.137255125,366975.927283388
"14154","DALYs (Disability-Adjusted Life Years)","Global","Both","Diabetes mellitus type 2",2017,61345005.6535228,72693290.4934364,51155087.2088992
"14155","DALYs (Disability-Adjusted Life Years)","Global","Both","Malaria",2016,48834461.7535975,84597463.0220533,23278018.6731159
"14156","DALYs (Disability-Adjusted Life Years)","Global","Both","Chagas disease",2016,263141.192248138,426481.744246515,180258.90955225
"14157","DALYs (Disability-Adjusted Life Years)","Global","Both","Visceral leishmaniasis",2016,470339.608365203,1556815.27954465,152005.771656004
"14158","DALYs (Disability-Adjusted Life Years)","Global","Both","Cutaneous and mucocutaneous leishmaniasis",2016,268826.073891073,396250.076961349,174195.229447811
"14159","DALYs (Disability-Adjusted Life Years)","Global","Both","African trypanosomiasis",2016,118050.029992048,195828.914263446,59247.5391782542
"14160","DALYs (Disability-Adjusted Life Years)","Global","Both","Schistosomiasis",2016,1811424.17564148,2911461.07192854,1147604.5363824
"14161","DALYs (Disability-Adjusted Life Years)","Global","Both","Cysticercosis",2016,1312011.11550824,1868918.92981196,839104.238700431
"14162","DALYs (Disability-Adjusted Life Years)","Global","Both","Cystic echinococcosis",2016,117184.317685921,162946.579284219,83685.9929273754
"14163","DALYs (Disability-Adjusted Life Years)","Global","Both","Lymphatic filariasis",2016,1714799.99439962,2765561.01039969,1046281.85706833
"14164","DALYs (Disability-Adjusted Life Years)","Global","Both","Onchocerciasis",2016,1204315.30045367,1779047.14796638,749072.615627363
"14165","DALYs (Disability-Adjusted Life Years)","Global","Both","Trachoma",2016,182491.239234423,275376.616464078,115115.787491122
"14166","DALYs (Disability-Adjusted Life Years)","Global","Both","Dengue",2016,2322651.79922546,3074340.18213146,777187.472063257
"14167","DALYs (Disability-Adjusted Life Years)","Global","Both","Yellow fever",2016,404073.361206915,870263.232680226,146754.448423041
"14168","DALYs (Disability-Adjusted Life Years)","Global","Both","Rabies",2016,824085.732300184,1119768.44873645,341568.833260909
"14169","DALYs (Disability-Adjusted Life Years)","Global","Both","Attention-deficit/hyperactivity disorder",2016,1025150.63933508,1732566.8113036,579852.338100632
"14170","DALYs (Disability-Adjusted Life Years)","Global","Both","Conduct disorder",2016,4775166.23923971,7474227.55959597,2669588.65516083
"14171","DALYs (Disability-Adjusted Life Years)","Global","Both","Idiopathic developmental intellectual disability",2016,4361074.18786446,7175164.05821082,2289065.37945173
"14172","DALYs (Disability-Adjusted Life Years)","Global","Both","Other mental disorders",2016,8255854.84578748,12494355.8517784,5316464.94319256
"14173","DALYs (Disability-Adjusted Life Years)","Global","Both","Acute glomerulonephritis",2016,351208.778805992,412718.689182142,234679.723027304
"14174","DALYs (Disability-Adjusted Life Years)","Global","Both","Chronic kidney disease due to hypertension",2016,9371540.51580062,10752359.8700517,8126792.86767551
"14175","DALYs (Disability-Adjusted Life Years)","Global","Both","Chronic kidney disease due to glomerulonephritis",2016,6614886.58661419,7671502.87970342,5556253.7477469
"14176","DALYs (Disability-Adjusted Life Years)","Global","Both","Chronic kidney disease due to other and unspecified causes",2016,11274718.8114057,13212648.0556399,9526826.25348502
"14177","DALYs (Disability-Adjusted Life Years)","Global","Both","Age-related macular degeneration",2016,525004.990247708,731948.230919787,366255.129259246
"14178","DALYs (Disability-Adjusted Life Years)","Global","Both","Age-related and other hearing loss",2016,37738913.6499714,53661474.1700825,25649936.2596317
"14179","DALYs (Disability-Adjusted Life Years)","Global","Both","Other vision loss",2016,2878003.9118974,3938823.85347439,2042839.14749543
"14180","DALYs (Disability-Adjusted Life Years)","Global","Both","Other sense organ diseases",2016,3121154.85857981,4815493.03395143,1857812.58854313
"14181","DALYs (Disability-Adjusted Life Years)","Global","Both","Caries of deciduous teeth",2016,196406.707938443,417777.268936006,85892.6367737935
"14182","DALYs (Disability-Adjusted Life Years)","Global","Both","Ascariasis",2016,828599.28899645,1230001.67596229,539959.201016302
"14183","DALYs (Disability-Adjusted Life Years)","Global","Both","Trichuriasis",2016,244238.995138411,411644.92315823,132409.020343272
"14184","DALYs (Disability-Adjusted Life Years)","Global","Both","Pancreatic cancer",2016,10417860.8607623,10948050.4362158,9878814.85021881
"14185","DALYs (Disability-Adjusted Life Years)","Global","Both","Malignant skin melanoma",2016,1638864.68037277,1899408.45435108,1256937.77792813
"14186","DALYs (Disability-Adjusted Life Years)","Global","Both","Ovarian cancer",2016,4894482.01686703,5315733.56719727,4436245.67038798
"14187","DALYs (Disability-Adjusted Life Years)","Global","Both","Testicular cancer",2016,537404.553387563,596682.84993288,499302.460731153
"14188","DALYs (Disability-Adjusted Life Years)","Global","Both","Kidney cancer",2016,3763152.04151957,3933302.94711403,3594196.66350755
"14189","DALYs (Disability-Adjusted Life Years)","Global","Both","Bladder cancer",2016,4074441.981297,4271475.16122765,3850181.72578651
"14190","DALYs (Disability-Adjusted Life Years)","Global","Both","Brain and central nervous system cancer",2016,8365086.38848305,9148221.10095722,6500939.96191706
"14191","DALYs (Disability-Adjusted Life Years)","Global","Both","Thyroid cancer",2016,1153595.2506803,1225839.08078723,1044065.33620252
"14192","DALYs (Disability-Adjusted Life Years)","Global","Both","Mesothelioma",2016,642051.061248649,684117.75041383,591584.229818504
"14193","DALYs (Disability-Adjusted Life Years)","Global","Both","Hodgkin lymphoma",2016,1127173.26284092,1297261.36794621,967665.431171681
"14194","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-Hodgkin lymphoma",2016,6584627.61518796,6951542.19904155,6237132.97589251
"14195","DALYs (Disability-Adjusted Life Years)","Global","Both","Multiple myeloma",2016,2299140.47452814,2481995.46440047,2039473.38295734
"14196","DALYs (Disability-Adjusted Life Years)","Global","Both","Rheumatic heart disease",2016,10721279.2440547,12023065.0189521,9460740.82829702
"14197","DALYs (Disability-Adjusted Life Years)","Global","Both","Ischemic heart disease",2016,172751047.578788,180690335.438391,164025442.092753
"14198","DALYs (Disability-Adjusted Life Years)","Global","Both","Major depressive disorder",2016,35495091.9415396,48973914.4131182,24372571.2685447
"14199","DALYs (Disability-Adjusted Life Years)","Global","Both","Dysthymia",2016,9251082.59452807,13697651.7379238,6016118.09632035
"14200","DALYs (Disability-Adjusted Life Years)","Global","Both","Bipolar disorder",2016,8184907.80282351,12606716.1947802,5020329.37928721
"14201","DALYs (Disability-Adjusted Life Years)","Global","Both","Anxiety disorders",2016,27528935.0833232,37545296.5130824,19039159.0825789
"14202","DALYs (Disability-Adjusted Life Years)","Global","Both","Anorexia nervosa",2016,822166.962258642,1282378.32060632,495584.90037026
"14203","DALYs (Disability-Adjusted Life Years)","Global","Both","Bulimia nervosa",2016,1982719.2355359,3072178.39219435,1146308.54900779
"14204","DALYs (Disability-Adjusted Life Years)","Global","Both","Autism spectrum disorders",2016,4192503.67914971,6067128.03660606,2747570.0015274
"14205","DALYs (Disability-Adjusted Life Years)","Global","Both","Uterine cancer",2016,2222240.95985043,2427651.48033204,2015356.86400629
"14206","DALYs (Disability-Adjusted Life Years)","Global","Both","Prostate cancer",2016,7876479.92000119,9725209.2930476,6911111.90604101
"14207","DALYs (Disability-Adjusted Life Years)","Global","Both","Colon and rectum cancer",2016,22273655.7301382,23415136.5002913,21078733.1197665
"14208","DALYs (Disability-Adjusted Life Years)","Global","Both","Lip and oral cavity cancer",2016,5166636.82452217,5529556.71296009,4800748.69582467
"14209","DALYs (Disability-Adjusted Life Years)","Global","Both","Nasopharynx cancer",2016,2227099.19912634,2395146.0470698,2083145.49367518
"14210","DALYs (Disability-Adjusted Life Years)","Global","Both","Other pharynx cancer",2016,3005076.66903787,3205122.22733642,2818776.86396457
"14211","DALYs (Disability-Adjusted Life Years)","Global","Both","Gallbladder and biliary tract cancer",2016,3402877.80167328,3690231.02994843,2946612.78713167
"14212","DALYs (Disability-Adjusted Life Years)","Global","Both","Other digestive diseases",2016,2373695.09180575,2633194.50924415,2042853.22309069
"14213","DALYs (Disability-Adjusted Life Years)","Global","Both","Alzheimer's disease and other dementias",2016,22864761.9737137,49742325.8677938,10097435.0873387
"14214","DALYs (Disability-Adjusted Life Years)","Global","Both","Parkinson's disease",2016,5780221.45503331,6245278.00859823,5293226.12399112
"14215","DALYs (Disability-Adjusted Life Years)","Global","Both","Idiopathic epilepsy",2016,12649506.3128302,15968741.8645772,9824812.27911964
"14216","DALYs (Disability-Adjusted Life Years)","Global","Both","Multiple sclerosis",2016,1112667.44727669,1323270.40031513,956577.615864205
"14217","DALYs (Disability-Adjusted Life Years)","Global","Both","Migraine",2016,40385052.5929866,91893869.1281967,6199903.33318199
"14218","DALYs (Disability-Adjusted Life Years)","Global","Both","Tension-type headache",2016,4360210.09556841,14357443.1552564,1340870.7497919
"14219","DALYs (Disability-Adjusted Life Years)","Global","Both","Motor neuron disease",2016,972195.989948745,1007578.97465703,933515.012201725
"14220","DALYs (Disability-Adjusted Life Years)","Global","Both","Iodine deficiency",2016,2426296.30502272,4193021.77156178,1380208.72069607
"14221","DALYs (Disability-Adjusted Life Years)","Global","Both","Vitamin A deficiency",2016,1244314.14868861,1737628.10699288,849877.893002235
"14222","DALYs (Disability-Adjusted Life Years)","Global","Both","Dietary iron deficiency",2016,28498444.5992512,41191977.6098342,19188035.7016517
"14223","DALYs (Disability-Adjusted Life Years)","Global","Both","Other nutritional deficiencies",2016,2289654.79151724,2763001.91998172,1875053.60107319
"14224","DALYs (Disability-Adjusted Life Years)","Global","Both","Psoriasis",2019,3505736.12673246,4638756.50451465,2504955.76978813
"14225","DALYs (Disability-Adjusted Life Years)","Global","Both","Cellulitis",2019,551446.011413981,660369.442526091,377644.488861219
"14226","DALYs (Disability-Adjusted Life Years)","Global","Both","Pyoderma",2019,1645816.59207319,2008094.98105311,1245783.54449982
"14227","DALYs (Disability-Adjusted Life Years)","Global","Both","Scabies",2019,4837980.6273616,7727672.43944483,2682199.11874218
"14228","DALYs (Disability-Adjusted Life Years)","Global","Both","Fungal skin diseases",2019,3224429.95092873,6784674.95958169,1322041.16201524
"14229","DALYs (Disability-Adjusted Life Years)","Global","Both","Viral skin diseases",2019,4728083.84598674,7062875.75673901,3026072.10654331
"14230","DALYs (Disability-Adjusted Life Years)","Global","Both","Acne vulgaris",2019,4955197.67066799,7853723.69419878,2978062.72473742
"14231","DALYs (Disability-Adjusted Life Years)","Global","Both","Alopecia areata",2019,600570.370926442,891060.981609905,378239.380404462
"14232","DALYs (Disability-Adjusted Life Years)","Global","Both","Pruritus",2019,785750.468222714,1405750.84632541,376081.721425607
"14233","DALYs (Disability-Adjusted Life Years)","Global","Both","Urticaria",2019,3898838.55596029,5584365.55219801,2554225.42955244
"14234","DALYs (Disability-Adjusted Life Years)","Global","Both","Decubitus ulcer",2019,481422.761757779,583429.144045587,374333.939848241
"14235","DALYs (Disability-Adjusted Life Years)","Global","Both","Other skin and subcutaneous diseases",2019,3604631.05179697,6498917.0660757,1773654.94561096
"14236","DALYs (Disability-Adjusted Life Years)","Global","Both","Invasive Non-typhoidal Salmonella (iNTS)",2017,6319701.70497143,9824737.21944974,3513347.30166328
"14237","DALYs (Disability-Adjusted Life Years)","Global","Both","Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",2017,1156092.50823401,1389794.95743858,979894.677378483
"14238","DALYs (Disability-Adjusted Life Years)","Global","Both","Benign and in situ intestinal neoplasms",2017,0,0,0
"14239","DALYs (Disability-Adjusted Life Years)","Global","Both","Benign and in situ cervical and uterine neoplasms",2017,0,0,0
"14240","DALYs (Disability-Adjusted Life Years)","Global","Both","Other benign and in situ neoplasms",2017,0,0,0
"14241","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-rheumatic calcific aortic valve disease",2017,1754570.51092149,1937909.13322077,1571441.87036587
"14242","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-rheumatic degenerative mitral valve disease",2017,843065.169367134,1041453.01429801,722815.48241687
"14243","DALYs (Disability-Adjusted Life Years)","Global","Both","Other non-rheumatic valve diseases",2017,70496.9315757151,83239.4763118401,54663.7779812112
"14244","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to NAFLD",2017,3513716.59288939,4740877.49795664,2503847.38460657
"14245","DALYs (Disability-Adjusted Life Years)","Global","Both","Diabetes mellitus type 1",2017,4417952.73712189,5215661.3198116,3803958.16972572
"14246","DALYs (Disability-Adjusted Life Years)","Global","Both","Larynx cancer",2019,3262221.40253823,3511354.39110243,3034634.2089918
"14247","DALYs (Disability-Adjusted Life Years)","Global","Both","Tracheal, bronchus, and lung cancer",2019,45857963.4833524,49339875.979687,42297425.0708693
"14248","DALYs (Disability-Adjusted Life Years)","Global","Both","Breast cancer",2019,20625312.9301765,22174397.4269491,19043048.8452977
"14249","DALYs (Disability-Adjusted Life Years)","Global","Both","Cervical cancer",2019,8955012.77719185,9978462.20513284,7547733.10830661
"14250","DALYs (Disability-Adjusted Life Years)","Global","Both","Uterine cancer",2019,2329073.69721874,2560886.39782248,2092947.14225865
"14251","DALYs (Disability-Adjusted Life Years)","Global","Both","Prostate cancer",2019,8644870.11910868,10559866.1537931,7548020.80608267
"14252","DALYs (Disability-Adjusted Life Years)","Global","Both","Colon and rectum cancer",2019,24284087.2199837,25723220.9109885,22614919.7066642
"14253","DALYs (Disability-Adjusted Life Years)","Global","Both","Lip and oral cavity cancer",2019,5506651.71544533,6033424.29206928,5004325.42636415
"14254","DALYs (Disability-Adjusted Life Years)","Global","Both","Nasopharynx cancer",2019,2335095.90111262,2536657.38201058,2139753.35864998
"14255","DALYs (Disability-Adjusted Life Years)","Global","Both","Other pharynx cancer",2019,3234593.09957357,3571833.3772915,2904981.32360596
"14256","DALYs (Disability-Adjusted Life Years)","Global","Both","Gallbladder and biliary tract cancer",2019,3621472.71197922,3969071.34502469,3102423.41349763
"14257","DALYs (Disability-Adjusted Life Years)","Global","Both","Other digestive diseases",2019,2501402.22246972,2799240.80716541,2124793.74061055
"14258","DALYs (Disability-Adjusted Life Years)","Global","Both","Alzheimer's disease and other dementias",2019,25276988.8976091,54558243.139465,11204523.0262353
"14259","DALYs (Disability-Adjusted Life Years)","Global","Both","Parkinson's disease",2019,6292615.6089987,6827206.90789519,5769209.75450159
"14260","DALYs (Disability-Adjusted Life Years)","Global","Both","Idiopathic epilepsy",2019,13077624.4748086,16734085.8396521,9986729.55092927
"14261","DALYs (Disability-Adjusted Life Years)","Global","Both","HIV/AIDS resulting in other diseases",2016,40729615.2215527,51209597.6136433,33839836.7141984
"14262","DALYs (Disability-Adjusted Life Years)","Global","Both","Diarrheal diseases",2016,89708575.3937162,110420769.08016,73503220.7859711
"14263","DALYs (Disability-Adjusted Life Years)","Global","Both","Typhoid fever",2016,8558101.12473303,14849077.5426525,4143024.53836177
"14264","DALYs (Disability-Adjusted Life Years)","Global","Both","Paratyphoid fever",2016,1601373.64814145,3124092.16085495,660494.128104888
"14265","DALYs (Disability-Adjusted Life Years)","Global","Both","Other intestinal infectious diseases",2016,128251.923096365,171526.912952795,90610.3448392307
"14266","DALYs (Disability-Adjusted Life Years)","Global","Both","Lower respiratory infections",2016,108253012.028602,122727855.418053,95144100.3892327
"14267","DALYs (Disability-Adjusted Life Years)","Global","Both","Upper respiratory infections",2016,6264355.62761666,9429330.91932951,3856815.94704347
"14268","DALYs (Disability-Adjusted Life Years)","Global","Both","Otitis media",2016,2415719.90726568,3955858.77431331,1431754.81698442
"14269","DALYs (Disability-Adjusted Life Years)","Global","Both","Meningitis",2016,18532248.4454406,21949122.8144445,15762950.7864848
"14270","DALYs (Disability-Adjusted Life Years)","Global","Both","Encephalitis",2016,4711830.70836036,6269505.2718644,4048930.70075557
"14271","DALYs (Disability-Adjusted Life Years)","Global","Both","Diphtheria",2016,505012.547218063,717979.201903816,342454.325807684
"14272","DALYs (Disability-Adjusted Life Years)","Global","Both","Whooping cough",2016,11679964.1352195,22272193.1817298,5336428.98320243
"14273","DALYs (Disability-Adjusted Life Years)","Global","Both","Interstitial lung disease and pulmonary sarcoidosis",2016,3503731.89336841,4143791.77360694,2650694.51732024
"14274","DALYs (Disability-Adjusted Life Years)","Global","Both","Other chronic respiratory diseases",2016,2746349.66342977,3110838.59942845,2352006.57784041
"14275","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to hepatitis B",2016,10780430.8043959,12403115.834741,9302137.31576886
"14276","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to hepatitis C",2016,11528242.235487,13333073.5260369,9946684.30967737
"14277","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to alcohol use",2016,10771902.7694817,12507510.460933,9124534.49638013
"14278","DALYs (Disability-Adjusted Life Years)","Global","Both","Cirrhosis and other chronic liver diseases due to other causes",2016,8168086.65600737,9733897.26350175,6798238.67739216
"14279","DALYs (Disability-Adjusted Life Years)","Global","Both","Peptic ulcer disease",2016,6073203.8037631,6580016.189116,5674482.25325832
"14280","DALYs (Disability-Adjusted Life Years)","Global","Both","Gastritis and duodenitis",2016,2726383.42296104,3651012.42156821,2044716.74689255
"14281","DALYs (Disability-Adjusted Life Years)","Global","Both","Appendicitis",2016,1505803.65978798,1685373.22869208,1264087.69059075
"14282","DALYs (Disability-Adjusted Life Years)","Global","Both","Paralytic ileus and intestinal obstruction",2016,6926412.375741,7945161.06617395,5590527.40449314
"14283","DALYs (Disability-Adjusted Life Years)","Global","Both","Inguinal, femoral, and abdominal hernia",2016,3239470.22382557,4109281.04930528,2531603.32110495
"14284","DALYs (Disability-Adjusted Life Years)","Global","Both","Inflammatory bowel disease",2016,1571467.6463538,1846236.49707459,1314128.38742881
"14285","DALYs (Disability-Adjusted Life Years)","Global","Both","Vascular intestinal disorders",2016,1756845.28527433,1906602.68937653,1633139.84042987
"14286","DALYs (Disability-Adjusted Life Years)","Global","Both","Meningitis",2019,16333198.2996853,19609766.9396124,13775121.6759258
"14287","DALYs (Disability-Adjusted Life Years)","Global","Both","Encephalitis",2019,4797406.80521186,6418088.33035086,4059493.18121197
"14288","DALYs (Disability-Adjusted Life Years)","Global","Both","Diphtheria",2019,366129.857923054,523587.366675526,243672.89905259
"14289","DALYs (Disability-Adjusted Life Years)","Global","Both","Whooping cough",2019,10192027.0175304,18481643.3294774,4736515.29430986
"14290","DALYs (Disability-Adjusted Life Years)","Global","Both","Tetanus",2019,2316381.06593896,3279408.20432547,1770001.70093131
"14291","DALYs (Disability-Adjusted Life Years)","Global","Both","Measles",2019,7025615.66081292,15376221.3054613,2527078.24880237
"14292","DALYs (Disability-Adjusted Life Years)","Global","Both","Varicella and herpes zoster",2019,949523.135472669,1131353.55460199,809337.775695154
"14293","DALYs (Disability-Adjusted Life Years)","Global","Both","Esophageal cancer",2019,11666016.557839,12938948.9053405,10378747.054592
"14294","DALYs (Disability-Adjusted Life Years)","Global","Both","Stomach cancer",2019,22220980.1237993,24071757.6681592,20301494.4162274
"14295","DALYs (Disability-Adjusted Life Years)","Global","Both","Liver cancer due to hepatitis B",2019,5797098.61528001,6771064.50823299,4911756.13572904
"14296","DALYs (Disability-Adjusted Life Years)","Global","Both","Liver cancer due to hepatitis C",2019,2878024.12404517,3323494.24422814,2439911.32715021
"14297","DALYs (Disability-Adjusted Life Years)","Global","Both","Liver cancer due to alcohol use",2019,2181197.28356355,2653360.63080084,1756692.47094251
"14298","DALYs (Disability-Adjusted Life Years)","Global","Both","Down syndrome",2017,1804093.92580843,2897752.58423508,1379329.17034219
"14299","DALYs (Disability-Adjusted Life Years)","Global","Both","Turner syndrome",2017,13397.5724919271,23022.6719399438,6156.43544721432
"14300","DALYs (Disability-Adjusted Life Years)","Global","Both","Klinefelter syndrome",2017,1286.20769174915,2471.81264417536,574.208784545378
"14301","DALYs (Disability-Adjusted Life Years)","Global","Both","Other chromosomal abnormalities",2017,2091913.14627542,3548758.88346903,1490719.95372554
"14302","DALYs (Disability-Adjusted Life Years)","Global","Both","Congenital musculoskeletal and limb anomalies",2017,3513843.75667249,4724355.00723701,2507579.5142794
"14303","DALYs (Disability-Adjusted Life Years)","Global","Both","Urogenital congenital anomalies",2017,1136591.21304668,1464034.20745658,855589.704927338
"14304","DALYs (Disability-Adjusted Life Years)","Global","Both","Self-harm by firearm",2017,2307127.76480727,2722205.29747017,2061601.61812458
"14305","DALYs (Disability-Adjusted Life Years)","Global","Both","Self-harm by other specified means",2017,31153201.6560361,33789320.571684,28347551.4191539
"14306","DALYs (Disability-Adjusted Life Years)","Global","Both","Physical violence by firearm",2017,10400080.2960806,11021387.9044214,9842426.07025105
"14307","DALYs (Disability-Adjusted Life Years)","Global","Both","Physical violence by sharp object",2017,5668501.97243191,6230791.36436523,4790972.73006351
"14308","DALYs (Disability-Adjusted Life Years)","Global","Both","Physical violence by other means",2017,9019954.87104053,10047226.6701342,8061104.24757599
"14309","DALYs (Disability-Adjusted Life Years)","Global","Both","Exposure to forces of nature",2017,1340107.62233751,1833895.72611703,1049031.2597736
"14310","DALYs (Disability-Adjusted Life Years)","Global","Both","Glaucoma",2019,748307.713269591,1044667.14531096,515635.653079998
"14311","DALYs (Disability-Adjusted Life Years)","Global","Both","Cataract",2019,6676281.10859955,9006193.63241126,4761210.70351279
